"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
196784;2019-03-13;"4";"14:40:00";"MT";364;464;"VARZEA GRANDE";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-15.49417155";"-56.27739364";"SR-MT";"DEL2/4";"UOP02/MT"
196785;2019-03-13;"4";"17:00:00";"AL";423;76;"PARICONHA";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-9.31861528";"-37.95146691";"SR-AL";"DEL13/3";"UOP02/AL"
196786;2019-03-13;"4";"16:40:00";"RS";116;322,5;"BARRA DO RIBEIRO";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";6;0;3;0;3;0;3;5;"-30.30895001";"-51.41726763";"SR-RS";"DEL9/2";"UOP01/RS"
196788;2019-03-13;"4";"16:20:00";"SC";101;112;"ITAJAI";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;"-26.84589005";"-48.72131295";"SR-SC";"DEL8/4";"UOP04/SC"
196789;2019-03-13;"4";"15:00:00";"AC";364;122,6;"RIO BRANCO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-10.01188291";"-67.773345";"SR-AC";"UOP01/AC";""
196790;2019-02-05;"3";"10:20:00";"BA";101;850,5;"TEIXEIRA DE FREITAS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";7;0;5;0;2;0;5;1;"-17.3155";"-39.6322";"SR-BA";"DEL10/9";"UOP03/BA"
196791;2019-03-13;"4";"17:35:00";"ES";101;150,8;"LINHARES";"Desobediência às normas de trânsito pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Ponte";"Não";1;0;0;1;0;0;1;1;"-19.41010531";"-40.0654042";"SR-ES";"DEL12/4";"UOP01/ES"
196792;2019-03-13;"4";"17:45:00";"SC";280;58,3;"GUARAMIRIM";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-26.47434545";"-49.0241682";"SR-SC";"DEL8/3";"UOP03/SC"
196794;2019-03-13;"4";"15:50:00";"PR";376;602;"CURITIBA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;"-25.54329052";"-49.30719981";"SR-PR";"DEL7/1";"UOP04/PR"
196795;2019-03-13;"4";"18:30:00";"DF";20;21,3;"BRASILIA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-15.60201438";"-47.68231094";"SR-DF";"DF";"UOP04/DF"
196796;2019-03-13;"4";"05:00:00";"BA";324;600;"SIMOES FILHO";"Objeto estático sobre o leito carroçável";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-12.77346663";"-38.41901779";"SR-BA";"DEL10/1";"UOP01/BA"
196797;2019-03-13;"4";"16:45:00";"RS";293;15;"CAPAO DO LEAO";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Não";2;0;0;0;2;0;0;2;"-31.74883396";"-52.47822404";"SR-RS";"DEL9/7";"UOP01/RS"
196798;2019-03-13;"4";"18:40:00";"SC";282;4,5;"SAO JOSE";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;"-27.59164645";"-48.60597253";"SR-SC";"DEL8/1";"UOP01/SC"
196799;2019-03-13;"4";"17:10:00";"BA";407;5;"JUAZEIRO";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-9.44778544";"-40.49043801";"SR-PE";"DEL11/6";"UOP01/PE"
196800;2019-03-04;"2";"03:00:00";"PA";10;278,3;"MAE DO RIO";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;1;0;0;2;0;0;2;"-1.999957";"-47.531396";"SR-PA";"DEL19/2";"UOP02/PA"
196801;2019-03-13;"4";"18:45:00";"ES";101;268,9;"SERRA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;2;0;1;3;"-20.20842";"-40.269405";"SR-ES";"DEL12/2";"UOP01/ES"
196802;2019-03-13;"4";"18:40:00";"CE";116;11;"FORTALEZA";"Restrição de Visibilidade";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";2;1;1;0;0;0;1;1;"-3.84394724";"-38.49891546";"SR-CE";"DEL16/1";"UOP02/CE"
196803;2019-03-13;"4";"19:01:00";"CE";20;420;"MARACANAU";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;"-3.84611139";"-38.57615601";"SR-CE";"DEL16/1";"UOP02/CE"
196804;2019-03-13;"4";"18:30:00";"PE";101;46,8;"IGARASSU";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Vento";"Múltipla";"Reta";"Sim";2;0;0;1;0;1;1;2;"-7.87406004";"-34.90588126";"SR-PE";"DEL11/1";"UOP02/PE"
196805;2019-03-13;"4";"19:30:00";"PR";369;155;"LONDRINA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Garoa/Chuvisco";"Dupla";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-23.29576212";"-51.20842338";"SR-PR";"DEL7/7";"UOP01/PR"
196806;2019-03-13;"4";"18:00:00";"RO";319;62,3;"PORTO VELHO";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Múltipla";"Interseção de vias";"Sim";4;0;2;0;2;0;2;3;"-8.766685";"-63.884052";"SR-RO";"DEL21/1";"UOP01/RO"
196807;2019-03-13;"4";"19:10:00";"RN";101;106,2;"PARNAMIRIM";"Mal Súbito";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Não Informado";"Sim";3;0;3;0;0;0;3;3;"-5.912647";"-35.262043";"SR-RN";"DEL15/1";"UOP01/RN"
196808;2019-03-13;"4";"05:15:00";"BA";324;601;"SIMOES FILHO";"Objeto estático sobre o leito carroçável";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;"-12.75619292";"-38.42803587";"SR-BA";"DEL10/1";"UOP01/BA"
196810;2019-03-13;"4";"18:20:00";"ES";259;61,5;"COLATINA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;"-19.53079717";"-40.68209478";"SR-ES";"DEL12/2";"UOP01/ES"
196811;2019-03-13;"4";"13:40:00";"RO";364;470;"ARIQUEMES";"Desobediência às normas de trânsito pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";2;0;2;0;0;0;2;1;"-10.19703097";"-62.79729298";"SR-RO";"DEL21/3";"UOP01/RO"
196812;2019-03-13;"4";"19:20:00";"MS";163;77;"ITAQUIRAI";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;1;1;2;"-23.4831998";"-54.18609129";"SR-MS";"DEL3/09";"UOP01/MS"
196813;2019-03-13;"4";"20:20:00";"SC";101;206;"SAO JOSE";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Múltipla";"Reta";"Não";4;0;1;0;3;0;1;3;"-27.59193546";"-48.61824557";"SR-SC";"DEL8/1";"UOP01/SC"
196814;2019-03-13;"4";"20:50:00";"PR";277;129;"BALSA NOVA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-25.47313044";"-49.63524163";"SR-PR";"DEL7/1";"UOP05/PR"
196815;2019-03-13;"4";"20:20:00";"PR";277;113,7;"CAMPO LARGO";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;"-25.44554974";"-49.497596";"SR-PR";"DEL7/1";"UOP05/PR"
196816;2019-03-13;"4";"21:00:00";"PE";232;23,5;"MORENO";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;"-8.0992185";"-35.09713887";"SR-PE";"DEL11/1";"UOP04/PE"
196818;2019-02-25;"2";"09:10:00";"RJ";116;178;"NOVA IGUACU";"Mal Súbito";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ignorado";"Múltipla";"Reta";"Sim";5;0;1;0;4;0;1;5;"-22.75687047";"-43.43273163";"SR-RJ";"DEL5/1";"UOP02/RJ"
196819;2019-03-13;"4";"20:00:00";"ES";101;330,8;"GUARAPARI";"Mal Súbito";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;"-20.59939082";"-40.50267762";"SR-ES";"DEL12/3";"UOP01/ES"
196820;2019-03-13;"4";"21:30:00";"ES";259;70;"COLATINA";"Falta de Atenção à Condução";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;"-19.4960282";"-40.75527103";"SR-ES";"DEL12/2";"UOP01/ES"
196821;2019-03-13;"4";"22:50:00";"TO";153;152,6;"ARAGUAINA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";4;1;0;1;2;0;1;2;"-7.264632";"-48.262614";"SR-TO";"UOP04/TO";""
196822;2019-03-13;"4";"23:00:00";"SC";101;206;"SAO JOSE";"Desobediência às normas de trânsito pelo condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-27.59193546";"-48.61824557";"SR-SC";"DEL8/1";"UOP01/SC"
196823;2019-03-13;"4";"22:55:00";"AL";101;205;"SAO SEBASTIAO";"Fenômenos da Natureza";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";5;0;2;0;3;0;2;3;"-9.98580388";"-36.567173";"SR-AL";"DEL13/2";"UOP02/AL"
196824;2019-03-13;"4";"23:24:00";"SC";101;206;"SAO JOSE";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-27.59193546";"-48.61824557";"SR-SC";"DEL8/1";"UOP01/SC"
196825;2019-03-13;"4";"20:00:00";"SC";116;56,1;"PAPANDUVA";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;"-26.38887295";"-50.18345597";"SR-SC";"DEL8/6";"UOP02/SC"
196826;2019-03-13;"4";"11:10:00";"SC";101;324,7;"CAPIVARI DE BAIXO";"Ingestão de Álcool";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Viaduto";"Sim";2;0;1;0;1;0;1;2;"-28.42890047";"-48.92285509";"SR-SC";"DEL8/2";"UOP01/SC"
196827;2019-03-13;"4";"20:27:00";"SC";282;348;"CAMPOS NOVOS";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;0;0;0;1;0;1;"-27.361637";"-51.273197";"SR-SC";"DEL7";"UOP08/SC"
196828;2019-03-13;"4";"17:20:00";"SC";282;387,4;"JOACABA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ignorado";"Simples";"Não Informado";"Sim";1;0;0;1;0;0;1;1;"-27.178274";"-51.524025";"SR-SC";"DEL7";"UOP07/SC"
196829;2019-03-14;"5";"00:06:00";"MG";262;820,9;"UBERABA";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-19.76254367";"-48.09348822";"SR-MG";"DEL13";"UOP01/MG"
196830;2019-03-13;"4";"23:40:00";"SP";116;62,7;"GUARATINGUETA";"Ingestão de Álcool";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Ignorado";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;3;"-22.80538606";"-45.17236692";"SR-SP";"DEL6/8";"UOP02/SP"
196831;2019-03-13;"4";"23:00:00";"MG";40;522,1;"CONTAGEM";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;1;0;0;0;0;0;1;"-19.8638731";"-44.06749809";"SR-MG";"DEL4/1";"UOP03/MG"
196832;2019-03-14;"5";"00:01:00";"PE";423;51,5;"LAJEDO";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;"-8.58132103";"-36.28787087";"SR-PE";"DEL11/3";"UOP01/PE"
196833;2019-03-13;"4";"21:30:00";"SC";282;406;"CATANDUVAS";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Rotatória";"Não";1;0;1;0;0;0;1;1;"-27.092703";"-51.659904";"SR-SC";"DEL7";"UOP07/SC"
196834;2019-03-13;"4";"20:20:00";"RO";435;98;"COLORADO DO OESTE";"Falta de Atenção à Condução";"Colisão lateral";"Sem Vítimas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Não Informado";"Não";4;0;0;0;4;0;0;2;"-13.1863439";"-60.59219897";"SR-RO";"DEL21/4";"UOP02/RO"
196835;2019-03-13;"4";"23:00:00";"MG";153;22;"CENTRALINA";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-18.61511099";"-49.19148491";"SR-MG";"DEL4/15";"UOP03/MG"
196837;2019-03-14;"5";"00:45:00";"PE";101;32;"ITAPISSUMA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;1;2;1;2;"-7.75294197";"-34.93621562";"SR-PE";"DEL11/1";"UOP02/PE"
196838;2019-03-14;"5";"00:50:00";"PR";116;114,3;"CURITIBA";"Carga excessiva e/ou mal acondicionada";"Derramamento de carga";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.56296907";"-49.25643801";"SR-PR";"DEL7/1";"UOP01/PR"
196840;2019-03-13;"4";"20:40:00";"GO";60;197,1;"GUAPO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;"-16.8546";"-49.5945";"SR-GO";"DEL1/1";"UOP02/GO"
196841;2019-03-14;"5";"03:00:00";"PR";116;43;"CAMPINA GRANDE DO SUL";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Ignorado";"Múltipla";"Curva";"Não";1;0;0;0;1;0;0;1;"-25.18101149";"-48.88196442";"SR-PR";"DEL7/1";"UOP02/PR"
196843;2019-03-14;"5";"04:00:00";"PA";10;290;"MAE DO RIO";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Não Informado";"Não";2;0;2;0;0;0;2;1;"-1.89647104";"-47.52105933";"SR-PA";"DEL19/2";"UOP02/PA"
196845;2019-03-14;"5";"04:00:00";"MG";40;370,6;"FELIXLANDIA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-18.81525136";"-44.79064839";"SR-MG";"DEL4/2";"UOP01/MG"
196846;2019-03-14;"5";"05:09:00";"SP";116;144,3;"SAO JOSE DOS CAMPOS";"Ingestão de Álcool";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Não Informado";"Não";2;0;1;0;1;0;1;1;"-23.18274416";"-45.84633592";"SR-SP";"DEL6/2";"UOP01/SP"
196847;2019-03-14;"5";"04:30:00";"SC";280;227;"CANOINHAS";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";4;0;3;0;1;0;3;2;"-26.18271156";"-50.33250707";"SR-SC";"DEL8/6";"UOP04/SC"
196848;2019-03-14;"5";"05:40:00";"PE";101;30,4;"IGARASSU";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Não Informado";"Não";3;0;1;0;2;0;1;2;"-7.73816195";"-34.94265811";"SR-PE";"DEL11/1";"UOP02/PE"
196849;2019-03-14;"5";"05:45:00";"SC";470;242,7;"CURITIBANOS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Simples";"Rotatória";"Não";2;0;1;0;1;0;1;1;"-27.31474955";"-50.51600575";"SR-SC";"DEL8/5";"UOP03/SC"
196850;2019-03-14;"5";"06:10:00";"PB";101;34;"MAMANGUAPE";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Não Informado";"Não";2;0;1;0;1;0;1;2;"-6.78533891";"-35.13428131";"SR-PB";"DEL14/1";"UOP03/PB"
196851;2019-03-14;"5";"06:40:00";"PR";376;600;"CURITIBA";"Falta de Atenção à Condução";"Tombamento";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;"-25.53689546";"-49.31416154";"SR-PR";"DEL7/1";"UOP04/PR"
196852;2019-03-14;"5";"04:55:00";"PR";476;128,2;"CURITIBA";"Ingestão de Álcool";"Colisão com objeto estático";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;1;0;0;1;"-25.433048";"-49.23156";"SR-PR";"DEL7/1";"UOP06/PR"
196853;2019-03-09;"7";"11:30:00";"PR";476;132;"CURITIBA";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;"-25.460718";"-49.250488";"SR-PR";"DEL7/1";"UOP06/PR"
196854;2019-03-14;"5";"06:40:00";"PE";101;93;"CABO DE SANTO AGOSTINHO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;2;0;1;3;"-8.2396419";"-35.00335418";"SR-PE";"DEL11/1";"UOP03/PE"
196855;2019-03-14;"5";"07:20:00";"MG";40;605,8;"CONGONHAS";"Ingestão de Álcool";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";2;0;0;0;2;0;0;2;"-20.45960587";"-43.83907941";"SR-MG";"DEL5";"UOP02/MG"
196856;2019-03-14;"5";"07:25:00";"RS";116;2;"PORTO ALEGRE";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-29.98868645";"-51.18267601";"SR-RS";"DEL9/5";"UOP03/RS"
196857;2019-03-14;"5";"07:00:00";"SP";381;73,4;"SAO PAULO";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Curva";"Não";1;0;1;0;0;0;1;1;"-23.36553404";"-46.55253934";"SR-SP";"DEL6/3";"UOP02/SP"
196858;2019-03-14;"5";"07:30:00";"ES";101;269,8;"SERRA";"Velocidade Incompatível";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;4;"-20.21740496";"-40.26990578";"SR-ES";"DEL12/2";"UOP01/ES"
196859;2019-03-14;"5";"07:40:00";"GO";153;508,1;"APARECIDA DE GOIANIA";"Defeito Mecânico no Veículo";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Não Informado";"Sim";3;0;2;0;1;0;2;2;"-16.77440644";"-49.23706748";"SR-GO";"DEL1/1";"UOP03/GO"
196860;2019-03-14;"5";"06:20:00";"MS";60;98;"PARAISO DAS AGUAS";"Defeito Mecânico no Veículo";"Colisão com objeto em movimento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;"-19.2527231";"-53.21077322";"SR-MS";"DEL3/6";"UOP02/MS"
196861;2019-03-13;"4";"21:45:00";"RJ";116;169,5;"SAO JOAO DE MERITI";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;1;0;0;2;1;2;"-22.816206";"-43.324463";"SR-RJ";"DEL5/1";"UOP02/RJ"
196863;2019-03-14;"5";"06:50:00";"TO";153;289;"BRASILANDIA DO TOCANTINS";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;"-8.43488298";"-48.48316516";"SR-TO";"UOP03/TO";""
196864;2019-03-14;"5";"07:15:00";"PR";116;116;"CURITIBA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.55468195";"-49.27402397";"SR-PR";"DEL7/1";"UOP06/PR"
196865;2019-03-14;"5";"00:30:00";"RJ";116;171,3;"SAO JOAO DE MERITI";"Mal Súbito";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";4;0;0;1;2;1;1;3;"-22.78261508";"-43.38638152";"SR-RJ";"DEL5/1";"UOP02/RJ"
196866;2019-03-14;"5";"06:50:00";"BA";324;516;"FEIRA DE SANTANA";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;"-12.2417119";"-38.93768485";"SR-BA";"DEL10/2";"UOP01/BA"
196867;2019-03-14;"5";"07:40:00";"PR";476;130;"CURITIBA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;1;0;2;0;1;2;"-25.449564";"-49.236427";"SR-PR";"DEL7/1";"UOP06/PR"
196868;2019-03-14;"5";"07:50:00";"PE";423;26,6;"SAO CAITANO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";7;0;3;0;4;0;3;4;"-8.39258";"-36.17927";"SR-PE";"DEL11/2";"UOP02/PE"
196869;2019-03-14;"5";"07:40:00";"PR";376;661,5;"TIJUCAS DO SUL";"Velocidade Incompatível";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";4;0;0;0;4;0;0;4;"-25.85481693";"-48.99472504";"SR-PR";"DEL7/1";"UOP08/PR"
196870;2019-02-19;"3";"00:40:00";"PB";101;78;"SANTA RITA";"Ingestão de Álcool";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;2;1;0;0;3;1;"-7.1135";"-34.961";"SR-PB";"DEL14/1";"UOP00/PB"
196871;2019-03-14;"5";"08:18:00";"ES";101;65;"SAO MATEUS";"Mal Súbito";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Sim";1;0;0;1;0;0;1;1;"-18.70935945";"-39.87762087";"SR-ES";"DEL12/4";"UOP02/ES"
196872;2019-03-14;"5";"06:50:00";"MS";163;261,5;"DOURADOS";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-22.23708087";"-54.76139814";"SR-MS";"DEL3/4";"UOP01/MS"
